_id,measure_id,measure_name,interval_type,value_type,measure_value,year_to_date_variance,budget_variance,decimal_accuracy,desired_direction,category,data_source_notes,city_perspective_note,year,period_number_in_year,target,note
156,1.121,Number of Business Bankruptcies for the City of Toronto,m,n,49,0.05,,0,Down,Economy,Source: Office of the Superintendent of Bankruptcy Canada (OSBC),,2024,1,,
157,1.121,Number of Business Bankruptcies for the City of Toronto,m,n,33,0.05,,0,Down,Economy,Source: Office of the Superintendent of Bankruptcy Canada (OSBC),,2024,2,,Continued higher interest rates and inflation adding to increase cost with softer consumer demand.
158,1.121,Number of Business Bankruptcies for the City of Toronto,m,n,33,0.05,,0,Down,Economy,Source: Office of the Superintendent of Bankruptcy Canada (OSBC),,2024,3,,
159,1.121,Number of Business Bankruptcies for the City of Toronto,m,n,26,0.05,,0,Down,Economy,Source: Office of the Superintendent of Bankruptcy Canada (OSBC),,2024,4,,
160,1.121,Number of Business Bankruptcies for the City of Toronto,m,n,27,0.05,,0,Down,Economy,Source: Office of the Superintendent of Bankruptcy Canada (OSBC),,2024,5,,"The increase in insolvencies is a result of a combination of pandemic-related debt, economic pressures, and the end of government support measures. These factors have created a challenging environment for both consumers and businesses in Toronto. (ISED-ISDE Canada)."
161,1.121,Number of Business Bankruptcies for the City of Toronto,m,n,35,0.05,,0,Down,Economy,Source: Office of the Superintendent of Bankruptcy Canada (OSBC),,2024,6,,
162,1.121,Number of Business Bankruptcies for the City of Toronto,m,n,30,0.05,,0,Down,Economy,Source: Office of the Superintendent of Bankruptcy Canada (OSBC),,2024,7,,
163,1.121,Number of Business Bankruptcies for the City of Toronto,m,n,24,0.05,,0,Down,Economy,Source: Office of the Superintendent of Bankruptcy Canada (OSBC),,2024,8,,Continued challenging environment for both consumers and businesses. Weak demand and impacts of interest rate changes is lagging.
164,1.121,Number of Business Bankruptcies for the City of Toronto,m,n,31,0.05,,0,Down,Economy,Source: Office of the Superintendent of Bankruptcy Canada (OSBC),,2024,9,,
165,1.121,Number of Business Bankruptcies for the City of Toronto,m,n,23,0.05,,0,Down,Economy,Source: Office of the Superintendent of Bankruptcy Canada (OSBC),,2024,10,,
166,1.121,Number of Business Bankruptcies for the City of Toronto,m,n,32,0.05,,0,Down,Economy,Source: Office of the Superintendent of Bankruptcy Canada (OSBC),,2024,11,,
167,1.04,Employed City of Toronto Residents (000's),m,n,1355.772513,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2007,1,,
168,1.04,Employed City of Toronto Residents (000's),m,n,1359.136308,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2007,2,,
169,1.04,Employed City of Toronto Residents (000's),m,n,1352.447078,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2007,3,,
170,1.04,Employed City of Toronto Residents (000's),m,n,1339.219314,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2007,4,,
171,1.04,Employed City of Toronto Residents (000's),m,n,1332.389677,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2007,5,,
172,1.04,Employed City of Toronto Residents (000's),m,n,1329.070658,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2007,6,,
173,1.04,Employed City of Toronto Residents (000's),m,n,1324.581815,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2007,7,,
174,1.04,Employed City of Toronto Residents (000's),m,n,1322.70849,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2007,8,,
175,1.04,Employed City of Toronto Residents (000's),m,n,1316.204565,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2007,9,,
176,1.04,Employed City of Toronto Residents (000's),m,n,1317.090913,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2007,10,,
177,1.04,Employed City of Toronto Residents (000's),m,n,1320.987617,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2007,11,,
178,1.04,Employed City of Toronto Residents (000's),m,n,1335.171703,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2007,12,,
179,1.04,Employed City of Toronto Residents (000's),m,n,1350.134873,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2008,1,,
180,1.04,Employed City of Toronto Residents (000's),m,n,1367.819201,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2008,2,,
181,1.04,Employed City of Toronto Residents (000's),m,n,1384.183142,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2008,3,,
182,1.04,Employed City of Toronto Residents (000's),m,n,1404.266784,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2008,4,,
183,1.04,Employed City of Toronto Residents (000's),m,n,1415.329764,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2008,5,,
184,1.04,Employed City of Toronto Residents (000's),m,n,1422.018155,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2008,6,,
185,1.04,Employed City of Toronto Residents (000's),m,n,1416.884842,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2008,7,,
186,1.04,Employed City of Toronto Residents (000's),m,n,1410.443065,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2008,8,,
187,1.04,Employed City of Toronto Residents (000's),m,n,1414.001188,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2008,9,,
188,1.04,Employed City of Toronto Residents (000's),m,n,1423.870027,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2008,10,,
189,1.04,Employed City of Toronto Residents (000's),m,n,1431.90275,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2008,11,,
190,1.04,Employed City of Toronto Residents (000's),m,n,1443.078025,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2008,12,,
191,1.04,Employed City of Toronto Residents (000's),m,n,1440.762036,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,1,,
192,1.04,Employed City of Toronto Residents (000's),m,n,1442.818298,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,2,,
193,1.04,Employed City of Toronto Residents (000's),m,n,1430.874523,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,3,,
194,1.04,Employed City of Toronto Residents (000's),m,n,1430.661661,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,4,,
195,1.04,Employed City of Toronto Residents (000's),m,n,1427.46297,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,5,,
196,1.04,Employed City of Toronto Residents (000's),m,n,1415.750323,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,6,,
197,1.04,Employed City of Toronto Residents (000's),m,n,1412.32764,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,7,,
198,1.04,Employed City of Toronto Residents (000's),m,n,1404.162428,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,8,,
199,1.04,Employed City of Toronto Residents (000's),m,n,1412.735007,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,9,,
200,1.04,Employed City of Toronto Residents (000's),m,n,1406.738987,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,10,,
201,1.04,Employed City of Toronto Residents (000's),m,n,1406.299933,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,11,,
202,1.04,Employed City of Toronto Residents (000's),m,n,1396.33613,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,12,,
203,1.04,Employed City of Toronto Residents (000's),m,n,1390.193424,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,1,,
204,1.04,Employed City of Toronto Residents (000's),m,n,1379.662138,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,2,,
205,1.04,Employed City of Toronto Residents (000's),m,n,1378.505373,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,3,,
206,1.04,Employed City of Toronto Residents (000's),m,n,1369.200839,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,4,,
207,1.04,Employed City of Toronto Residents (000's),m,n,1365.544536,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,5,,
208,1.04,Employed City of Toronto Residents (000's),m,n,1358.114683,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,6,,
209,1.04,Employed City of Toronto Residents (000's),m,n,1370.952903,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,7,,
210,1.04,Employed City of Toronto Residents (000's),m,n,1392.475754,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,8,,
211,1.04,Employed City of Toronto Residents (000's),m,n,1406.439474,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,9,,
212,1.04,Employed City of Toronto Residents (000's),m,n,1413.498807,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,10,,
213,1.04,Employed City of Toronto Residents (000's),m,n,1396.270231,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,11,,
214,1.04,Employed City of Toronto Residents (000's),m,n,1406.874566,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,12,,
215,1.04,Employed City of Toronto Residents (000's),m,n,1427.244403,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,1,,
216,1.04,Employed City of Toronto Residents (000's),m,n,1449.912415,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,2,,
217,1.04,Employed City of Toronto Residents (000's),m,n,1453.305783,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,3,,
218,1.04,Employed City of Toronto Residents (000's),m,n,1447.960649,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,4,,
219,1.04,Employed City of Toronto Residents (000's),m,n,1449.641205,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,5,,
220,1.04,Employed City of Toronto Residents (000's),m,n,1453.943272,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,6,,
221,1.04,Employed City of Toronto Residents (000's),m,n,1455.472317,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,7,,
222,1.04,Employed City of Toronto Residents (000's),m,n,1462.178018,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,8,,
223,1.04,Employed City of Toronto Residents (000's),m,n,1458.394987,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,9,,
224,1.04,Employed City of Toronto Residents (000's),m,n,1456.167076,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,10,,
225,1.04,Employed City of Toronto Residents (000's),m,n,1452.918418,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,11,,
226,1.04,Employed City of Toronto Residents (000's),m,n,1451.795324,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,12,,
227,1.04,Employed City of Toronto Residents (000's),m,n,1448.709321,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,1,,
228,1.04,Employed City of Toronto Residents (000's),m,n,1441.364737,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,2,,
229,1.04,Employed City of Toronto Residents (000's),m,n,1440.837421,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,3,,
230,1.04,Employed City of Toronto Residents (000's),m,n,1434.685195,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,4,,
231,1.04,Employed City of Toronto Residents (000's),m,n,1449.602074,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,5,,
232,1.04,Employed City of Toronto Residents (000's),m,n,1468.925322,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,6,,
233,1.04,Employed City of Toronto Residents (000's),m,n,1496.123053,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,7,,
234,1.04,Employed City of Toronto Residents (000's),m,n,1510.353201,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,8,,
235,1.04,Employed City of Toronto Residents (000's),m,n,1523.952603,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,9,,
236,1.04,Employed City of Toronto Residents (000's),m,n,1539.652572,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,10,,
237,1.04,Employed City of Toronto Residents (000's),m,n,1549.015791,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,11,,
238,1.04,Employed City of Toronto Residents (000's),m,n,1555.37292,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,12,,
239,1.04,Employed City of Toronto Residents (000's),m,n,1557.909669,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2013,1,,
240,1.04,Employed City of Toronto Residents (000's),m,n,1571.23431,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2013,2,,
241,1.04,Employed City of Toronto Residents (000's),m,n,1583.465802,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2013,3,,
